;id_professor;nome;anoconclusao;tipo;departamento
32;6b6fed82-9885-4a57-aa34-afdfc6223a5a;O ASPECTO FINANCEIRO DA EDUCACAO PARA O CONSUMO RESPONSAVEL E A MATEMATICA;2010;RESUMO_EXPANDIDO;Departamento de Matemática e Estatística
33;6b6fed82-9885-4a57-aa34-afdfc6223a5a;O ADOLESCENTE E AS ESTRATEGIAS DE PERSUASAO EM TRES PECAS PUBLICITARIAS;2010;RESUMO_EXPANDIDO;Departamento de Matemática e Estatística
34;6b6fed82-9885-4a57-aa34-afdfc6223a5a;"""EDUCACAO PARA O CONSUMO RESPONSAVEL"" NO SEU ASPECTO FINANCEIRO";2011;RESUMO;Departamento de Matemática e Estatística
35;6b6fed82-9885-4a57-aa34-afdfc6223a5a;A EDUCACAO PARA O CONSUMO RESPONSAVEL REVISTADA;2012;RESUMO_EXPANDIDO;Departamento de Matemática e Estatística
36;6b6fed82-9885-4a57-aa34-afdfc6223a5a;EDUCACAO FINANCEIRA E PARA O CONSUMO RESPONSAVEL;2013;COMPLETO;Departamento de Matemática e Estatística
37;6b6fed82-9885-4a57-aa34-afdfc6223a5a;O CONSUMO RESPONSAVEL E A QUESTAO AMBIENTAL;2013;RESUMO_EXPANDIDO;Departamento de Matemática e Estatística
38;6b6fed82-9885-4a57-aa34-afdfc6223a5a;EDUCACAO PARA O CONSUMO RESPONSAVEL E A QUESTAO AMBIENTAL;2013;RESUMO_EXPANDIDO;Departamento de Matemática e Estatística
39;6b6fed82-9885-4a57-aa34-afdfc6223a5a;MATEMATICA DO ENSINO FUNDAMENTAL PARA O ENSINO MEDIO: EXPLORANDO O ESPACO ESCOLAR;2013;RESUMO;Departamento de Matemática e Estatística
40;6b6fed82-9885-4a57-aa34-afdfc6223a5a;ESTRATEGIA NACIONAL DE EDUCACAO FINANCEIRA E A EDUCACAO PARA O CONSUMO RESPONSAVEL;2013;RESUMO;Departamento de Matemática e Estatística
41;6b6fed82-9885-4a57-aa34-afdfc6223a5a,b9b48ada-965d-40b0-9a26-52e5ec5e0e65;ESPECTRO DE LYAPUNOV EM UMA REDE COM ACOPLAMENTO LOCAL;2007;RESUMO;Departamento de Matemática e Estatística
42;6b6fed82-9885-4a57-aa34-afdfc6223a5a,b9b48ada-965d-40b0-9a26-52e5ec5e0e65;MEMORIAS EM UMA REDE COM ACOPLAMENTO LOCAL;2007;RESUMO;Departamento de Matemática e Estatística
43;6b6fed82-9885-4a57-aa34-afdfc6223a5a;FASCICULO ?MEIO AMBIENTE? DA COLECAO EDUCACAO PARA O CONSUMO RESPONSAVEL: ASPECTO FINANCEIRO;2014;COMPLETO;Departamento de Matemática e Estatística
44;6b6fed82-9885-4a57-aa34-afdfc6223a5a;ECONOMIA SOLIDARIA E A EDUCACAO PARA O CONSUMO RESPONSAVEL: UMA PROPOSTA METODOLOGICA;2014;RESUMO;Departamento de Matemática e Estatística
45;6b6fed82-9885-4a57-aa34-afdfc6223a5a;A EDUCACAO PARA O CONSUMO RESPONSAVEL E A QUESTAO AMBIENTAL;2015;COMPLETO;Departamento de Matemática e Estatística
46;6b6fed82-9885-4a57-aa34-afdfc6223a5a;EDUCACAO AMBIENTAL, PARA O DESENVOLVIMENTO SUSTENTAVEL E PARA O CONSUMO RESPONSAVEL;2015;COMPLETO;Departamento de Matemática e Estatística
47;6b6fed82-9885-4a57-aa34-afdfc6223a5a;O CONSUMO RESPONSAVEL E O CHOCOLATE;2015;COMPLETO;Departamento de Matemática e Estatística
48;6b6fed82-9885-4a57-aa34-afdfc6223a5a;EDUCACAO PARA O CONSUMO RESPONSAVEL DA AGUA;2015;COMPLETO;Departamento de Matemática e Estatística
49;6b6fed82-9885-4a57-aa34-afdfc6223a5a;CADEIA PRODUTIVA E COMERCIAL DO CHOCOLATE: A VISAO DO CONSUMO RESPONSAVEL;2015;RESUMO_EXPANDIDO;Departamento de Matemática e Estatística
50;6b6fed82-9885-4a57-aa34-afdfc6223a5a;O CONSUMO RESPONSAVEL DA AGUA;2015;RESUMO_EXPANDIDO;Departamento de Matemática e Estatística
51;6b6fed82-9885-4a57-aa34-afdfc6223a5a;AGRONEGOCIO: UMA VISAO DO CONSUMO RESPONSAVEL;2019;RESUMO_EXPANDIDO;Departamento de Matemática e Estatística
52;6b6fed82-9885-4a57-aa34-afdfc6223a5a;MATEMATICA BASICA PARA O ENSINO SUPERIOR NA UNIVERSIDADE ESTADUAL DE PONTA GROSSA -UEPG/PR;2019;RESUMO_EXPANDIDO;Departamento de Matemática e Estatística
53;6b6fed82-9885-4a57-aa34-afdfc6223a5a;MATEMATICA BASICA PARA REDE PUBLICA DE PONTA GROSSA -PR;2018;RESUMO_EXPANDIDO;Departamento de Matemática e Estatística
54;6b6fed82-9885-4a57-aa34-afdfc6223a5a;"O ASPECTO FINANCEIRO NA ""EDUCACAO PARA O CONSUMO RESPONSAVEL""";2011;RESUMO;Departamento de Matemática e Estatística
55;98bfd074-de25-4823-a299-5c173a56fb76;DETERMINACAO DA CL50 DE EXTRATOS AQUOSOS DE PLANTAS E EFEITO NA BIOLOGIA DE PLUTELLA XYLOSTELLA (L., 1758) EM COUVE;2002;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
56;98bfd074-de25-4823-a299-5c173a56fb76;EFEITO DE EXTRATOS AQUOSOS DE PLANTAS NO DESENVOLVIMENTO DE PLUTELLA XYLOSTELLA (L., 1758) EM COUVE;2002;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
57;98bfd074-de25-4823-a299-5c173a56fb76;EFEITO DE EXTRATOS AQUOSOS DE PLANTAS NA REPELENCIA PARA OVIPOSICAO DE PLUTELLA XYLOSTELLA (L.,1758) EM COUVE;2002;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
58;98bfd074-de25-4823-a299-5c173a56fb76;ACAO SISTEMICA DE AMENDOAS DE NIM (AZADIRACHTA INDICA) NO CONTROLE DA TRACA-DAS-CRUCIFERAS PLUTELLA XYLOSTELLA (L., 1758) (LEPIDOPTERA: PLUTELLIDAE) EM REPOLHO;2002;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
59;98bfd074-de25-4823-a299-5c173a56fb76;EFEITO DE EXTRATOS DE NIM SOBRE O PULGAO DO ALGODOEIRO APHIS GOSSYPII GOLVER (HOMOPTERA: APHIDIDAE);2003;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
60;98bfd074-de25-4823-a299-5c173a56fb76;EFEITO ASSOCIADO DE CULTIVARES DE REPOLHO BRASSICA OLERACEA VAR. CAPITATA E EXTRATOS AQUOSOS DE PLANTAS NA BIOLOGIA DE PLUTELLA XYLOSTELLA (L.,E NO PARASITOIDE OOMYZUS SOKOLOWSKII (KURDJUMOV, 1912);2003;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
61;98bfd074-de25-4823-a299-5c173a56fb76;BIOINSECTA - SOFTWARE PARA ANALISES DA BIOLOGIA DE INSETOS;2003;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
62;98bfd074-de25-4823-a299-5c173a56fb76;EFEITO DE EXTRATOS AQUOSOS DE PLANTAS NA OVIPOSICAO DE PLUTELLA XYLOSTELLA (L.,1758) (LEPIDOPTERA: PLUTELLIDAE), NA CULTURA DA COUVE BRASSICA OLERACEA VAR. ACEPHALA;2003;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
63;98bfd074-de25-4823-a299-5c173a56fb76;EFEITO DE CULTIVARES DE REPOLHO BRASSICA OLERACEA VAR. CAPITATA NA BIOLOGIA DE PLUTELLA XYLOSTELLA (L.1758) (LEPIDOPTERA: PLUTELLIDAE);2003;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
64;98bfd074-de25-4823-a299-5c173a56fb76;ARBORIZACAO E EDUCACAO AMBIETAL;1993;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
65;98bfd074-de25-4823-a299-5c173a56fb76;"EFEITO DO CONSORCIO MILHO E CAUPI; MONOCULTIVO DO CAUPI E ERVAS DANINHAS NA INFESTACAO DE EMPOASCA KRAEMERI E INIMIGOS NATURAIS";1994;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
66;98bfd074-de25-4823-a299-5c173a56fb76;PERPECTIVAS DA COMUNIDADE RELATIVAS A ARBORIZACAO URBANA DO MUNICIPIO DE GRAVATA;1994;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
67;98bfd074-de25-4823-a299-5c173a56fb76;CONTROLE DA LAGARTA DO CARTUCHO DO MILHO SPODOPTERA FRUGIPERDA (J.E. SMITH) COM INSETICIDAS;1994;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
68;98bfd074-de25-4823-a299-5c173a56fb76;COMPORTAMENTO DE CULTIVARES DE MILHO EM RELACAO A SPODOPTERA FRUGIPERDA (J.E. SMITH);1995;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
69;98bfd074-de25-4823-a299-5c173a56fb76;MANEJO DE EMPOASCA KRAEMERI ROSS & MOORE EM CAUPI COM O INSETICIDA ORGANOFOSFORADO MONOCROTOFOS;1995;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
70;98bfd074-de25-4823-a299-5c173a56fb76;INFLUENCIA DO CONSORCIO MILHO E CAUPI COM E SEM ERVAS DANINHAS NA INFESTACAO DE EMPOASCA KRAEMERI E PARASITOIDES DE OVOS;1995;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
71;98bfd074-de25-4823-a299-5c173a56fb76;CONTROLE DE CALLOSOBRUCHUS MACULATUS (FABR.) EM CAUPI VIGNA UNGUICULATA (L. WALP) COM OLEOS E EXTRATOS VEGETAIS;1995;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
72;98bfd074-de25-4823-a299-5c173a56fb76;MANEJO DE EMPOASCA KRAEMERI, ATRAVES DO POLICULTIVO MILHO E CAUPI NA PRESENCA E AUSENCIA DE ERVAS DANINHAS E SORGO;1995;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
73;98bfd074-de25-4823-a299-5c173a56fb76;EFEITO DE EXTRATOS AQUOSOS DE PLANTAS NA FASE EMBRIONARIA DE PLUTELLA XYLOSTELLA (L.,17589 (LEPIDOPTERA: PLUTELLIDAE);2002;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
74;98bfd074-de25-4823-a299-5c173a56fb76;RESISTENCIA DE CULTIVARES DE CAUPI A EMPOASCA KRAEMERI;1996;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
75;98bfd074-de25-4823-a299-5c173a56fb76;DETERMINACAO DA CL 50 DE EXTRATOS AQUOSOS DE AZADIRACHTA INDICA A. JUSS, ASPIDOSPERMA PYRIFOLIUM MART. E MELIA AZDARACH L. PARA LARVAS DE PRIMEIRO INSTAR DE PLUTELLA XYLOSTELLA (L.,1758) (LEP.: PLUTELLIDAEA);2000;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
76;98bfd074-de25-4823-a299-5c173a56fb76;EFEITO DE ADJUVANTES E DO TEMPO DE PREPARO DA SUSPENSAO DE CONIDIOS SOBRE A GERMINACAO DE METARHIZIUM ANISOPLIAE (METSCH) SOROK;2001;RESUMO_EXPANDIDO;Departamento de Fitotecnia e Fitossanidade/DEFITO
77;98bfd074-de25-4823-a299-5c173a56fb76;EFFECT OF CULTIVARS OF CABBAGE BRASSICA OLERACEA VAR CAPITATA IN THE BIOLOGY OF PLUTELLA XYLOSTELLA (L. 1758) (LEPIDOPTERA: PLUTELLIDAE).;2004;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
78;98bfd074-de25-4823-a299-5c173a56fb76;BIOINSECTA - SOFTWARE FOR INSECT BIOLOGY ANALYSES;2004;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
79;c3cb7928-e90a-4866-91e4-6cb55d41b216;EFEITO DE MWCNT E DE NANOFIBRAS DE PA6 EM PROPRIEDADES MECANICAS DE NANOCOMPOSITOS DE MATRIZ EPOXIDICA;2013;COMPLETO;Departamento de Engenharia de Materiais
80;0e5d62d4-224b-452d-9c12-f818c917a28e;ALTERNATIVAS PARA A REVOLUCAO VERDE;1999;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
81;77510a3a-d366-449b-a179-fb102aad2a33;AVALIACAO DE UM SENSOR DE RESISTENCIA ELETRICA E SUA CORRELACAO COM ATRIBUTOS DO SOLO;2007;COMPLETO;Departamento de Informática
82;a8a90a16-906b-4937-b651-4a76e2b36024,77510a3a-d366-449b-a179-fb102aad2a33;RESISTENCIA ELETRICA E SUA CORRELACAO COM A GRANULOMETRIA DO SOLO VISANDO APLICACAO NA AGRICULTURA DE PRECISAO;2009;COMPLETO;Departamento de Informática
83;98bfd074-de25-4823-a299-5c173a56fb76;EFICIENCIA DE CONTROLE VERSUS VIABILIDADE ECONOMICA DO CONTROLE QUIMICO E GENETICO DA FERRUGEM DA FOLHA EM TRIGO;2011;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
84;98bfd074-de25-4823-a299-5c173a56fb76;DETECCAO DE CAFEINA E QUANTIFICACAO DE COMPOSTOS FENOLICOS EM PREPARACOES DE CHA DE CAMELLIA SINENSIS;2012;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
85;98bfd074-de25-4823-a299-5c173a56fb76;ANALISE BIOQUIMICA DE NIVEIS LIPIDICOS PRE E POS TRATAMENTO COM SUCO DE SOLANUM MELONGENA E GLYCINE MAX.;2012;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
86;98bfd074-de25-4823-a299-5c173a56fb76;EFEITO DO GIRASSOL MEXICANO E CAPIM LIMAO COMO PROMOTORES DE DETERRENCIA NA OVIPOSICAO DE PLUTELLA XYLOSTELLA;2015;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
87;98bfd074-de25-4823-a299-5c173a56fb76;PESQUISA FITOQUIMICA DA ESPECIE TITHONIA DIVERSIFOLIA (HEMSL.) A. GRAY, ASTERACEAE E EFEITO COMO PROMOTORES DE DETERRENCIA NA OVIPOSICAO E MORTALIDADE DE PLUTELLA XYLOSTELLA;2015;RESUMO_EXPANDIDO;Departamento de Fitotecnia e Fitossanidade/DEFITO
88;98bfd074-de25-4823-a299-5c173a56fb76;PESQUISA FITOQUIMICA DE NEOLIGNANAS DA ESPECIE MEDICINAL PIPER SOLSIANUM C.DC. VAR. SOLMSIANUM (PIPERACEAE) E MORTALIDADE DE LARVAS DE PLUTELLA XYLOSTELLA;2015;RESUMO_EXPANDIDO;Departamento de Fitotecnia e Fitossanidade/DEFITO
89;98bfd074-de25-4823-a299-5c173a56fb76;ATIVIDADE INSETICIDAS DE EXTRATOS ETANOLICOS E FRACOES DE PARTES AEREAS E SEMENTES DE LOBELIA EXALTATA POHL (CAMPANULACEAE) SOBRE A TRACA-DAS-CRUCIFERAS;2016;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
90;98bfd074-de25-4823-a299-5c173a56fb76;ESTUDO FITOQUIMICO DAS FOLHAS DE SCHINUS MOLLE;2017;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
91;98bfd074-de25-4823-a299-5c173a56fb76;POTENCIAL INSETICIDA DE SCHINUS MOLLE NO CONTROLE DE CHINAVIA IMPICTICORNI;2017;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
92;98bfd074-de25-4823-a299-5c173a56fb76;POTENCIAL BIOLOGICO DE SCHINUS MOLLE L.;2018;RESUMO_EXPANDIDO;Departamento de Fitotecnia e Fitossanidade/DEFITO
93;98bfd074-de25-4823-a299-5c173a56fb76;ATIVIDADE LARVICIDA DE PHILODENDRON MERIDIONALE BUTURI & SAKUR (ARACEA) FRENTE A PLUTELLA XYLOSTELLA LINNAEUS;2018;RESUMO_EXPANDIDO;Departamento de Fitotecnia e Fitossanidade/DEFITO
94;98bfd074-de25-4823-a299-5c173a56fb76;A ROTACAO DE CULTURAS EM HORTALICAS COMO FERRAMENTA DE ENSINO NA CONSERVACAO DE SOLO NO ENSINO FUNDAMENTAL;2018;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
95;98bfd074-de25-4823-a299-5c173a56fb76;O ENSINO DA CONSERVACAO DO SOLO NA INFANCIA;2018;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
96;98bfd074-de25-4823-a299-5c173a56fb76;O JOGO COMO ESTRATEGIA DE ENSINO DA CONSERVACAO DO SOLO NO ENSINO FUNDAMENTAL;2018;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
97;98bfd074-de25-4823-a299-5c173a56fb76;AVALIACAO DA ACAO SISTEMICA DE AMENDOAS DE NIM (AZADIRACHTA INDICA) NO CONTROLE DE INSETOS SUGADORES EM COUVE;2019;RESUMO_EXPANDIDO;Departamento de Fitotecnia e Fitossanidade/DEFITO
98;98bfd074-de25-4823-a299-5c173a56fb76;ATIVIDADE ANTIMICROBIANA DO OLEO ESSENCIAL DAS FOLHAS DE PIPER AMALAGO;2018;RESUMO_EXPANDIDO;Departamento de Fitotecnia e Fitossanidade/DEFITO
99;98bfd074-de25-4823-a299-5c173a56fb76;MORTALIDADE DE LARVAS DE PLUTELLA XYLOSTELLA TRATADAS COM EXTRATO E  FRACOES DE TITHONIA DIVERSIFOLIA;2020;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
100;98bfd074-de25-4823-a299-5c173a56fb76;AVALIACAO DE NANOPARTICULAS DE PRATA E ANNONA MURICATA NA  MORTALIDADE LARVAL DA TRACA-DAS CRUCIFERAS;2020;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
101;98bfd074-de25-4823-a299-5c173a56fb76;EFEITO DO EXTRATO, FRACOES E OLEO DE SCHINUS TEREBINTHIFOLIUS RADDI (ANACARDIACEAE) NA MORTALIDADE E VIABILIDADE DE PLUTELLA XYLOSTELLA L.;2022;RESUMO_EXPANDIDO;Departamento de Fitotecnia e Fitossanidade/DEFITO
102;98bfd074-de25-4823-a299-5c173a56fb76;AVALIACAO FITOQUIMICA DO EXTRATO DE SCHINUS TEREBINTHIFOLIUS RADDI E SEU EFEITO NA MORTALIDADE DE PLUTELLA XYLOSTELLA L.;2022;RESUMO_EXPANDIDO;Departamento de Fitotecnia e Fitossanidade/DEFITO
103;98bfd074-de25-4823-a299-5c173a56fb76;EFEITO DO EXTRATO, FRACOES E OLEO DE SCHINUS MOLLE (ANACARDIACEAE) SOBRE A PREFERENCIA ALIMENTAR E OVOPOSICAO DE PLUTELLA XYLOSTELLA L.;2022;RESUMO_EXPANDIDO;Departamento de Fitotecnia e Fitossanidade/DEFITO
104;98bfd074-de25-4823-a299-5c173a56fb76;EFEITO DE TEBUCONAZOLE E TRIFLOXISTROBINA EM CULTIVAR DE TRIGO SUSCEPTIVEL A FERRUGEM-DA-FOLHA (PUCCINIA TRITICINA) EM DIFERENTES EPOCAS DE APLICACOES;2009;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO
105;0ce8cbfb-d7a8-47c0-ba3b-07bef2a33820;O EFEITO MULTIPLICATIVO DA EDUCACAO TUTORIAL;2007;RESUMO;Departamento de Química
106;3b687d4f-59a1-461f-89f9-35f1c9939911;ANALISE QUALITATIVA DE FERRAMENTAS COMPUTACIONAIS NO APOIO DE DESENVOLVIMENTO DE PRODUTOS SUSTENTAVEIS;2011;COMPLETO;Departamento de Informática
107;3b687d4f-59a1-461f-89f9-35f1c9939911;GUIA DE AVALIACAO DE IMPACTO TECNOLOGICO: UMA FERRAMENTA DE AUXILIO PARA A DOCENCIA E EDUCACAO EM ENGENHARIA;2012;COMPLETO;Departamento de Informática
108;3b687d4f-59a1-461f-89f9-35f1c9939911;APLICABILIDADE DE CMS COMO FERRAMENTA DE APOIO COLABORATIVO NA EDUCACAO TECNOLOGICA;2011;COMPLETO;Departamento de Informática
109;98bfd074-de25-4823-a299-5c173a56fb76,7baf5aeb-d32e-4d9d-b1e4-c7462eae31e4;INFLUENCIA DAS MODIFICACOES MICROCLIMATICAS EM DIFERENTES AMBIENTES NO DESEMPENHO DE CULTIVARES DE RABANETE;2011;RESUMO_EXPANDIDO;Departamento de Fitotecnia e Fitossanidade/DEFITO
110;98bfd074-de25-4823-a299-5c173a56fb76,6ea6683c-2f5b-4d79-997e-d59ccf3517bb;HOSPEDEIROS ALTERNATIVOS DE PRAGAS DE OLERICOLAS;2006;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO,Departamento de Ciências do Solo e Engenharia Agrícola
111;98bfd074-de25-4823-a299-5c173a56fb76,6ea6683c-2f5b-4d79-997e-d59ccf3517bb;CONTROLE DE DOENCAS NA CULTURA DA AVEIA BRANCA UTILIZANDO DIFERENTES PONTAS DE PULVERIZACAO;2007;RESUMO;Departamento de Fitotecnia e Fitossanidade/DEFITO,Departamento de Ciências do Solo e Engenharia Agrícola
112;863a4793-10b0-4b6b-ae50-5f6884d159c5;EFEITO DE TERRAS RARAS NA CARACTERISTICA ELETRICA MICROESTRUTURAL DE ZIRCONIA ESTABILIZADA COM ITRIA;1992;COMPLETO;Departamento de Engenharia de Materiais
113;863a4793-10b0-4b6b-ae50-5f6884d159c5;O CURSO DE ENGENHARIA DE MATERIAIS NA UNIVERSIDADE ESTADUAL DE PONTA GROSSA;1995;COMPLETO;Departamento de Engenharia de Materiais
114;35b30c42-8af1-486a-a696-696f7ad0b72d;?ALMANAQUES DOS IMIGRANTES?: A NARRATIVA DA PAISAGEM DO PARQUE HISTORICO DE CARAMBEI COMO GESTAO DA IMAGEM TURISTICA;2023;COMPLETO;Departamento de Geociências
115;863a4793-10b0-4b6b-ae50-5f6884d159c5;CONSTRUCAO DE APARELHAGEM PARA ANALISE TERMICA DIFERIENCIAL;1995;RESUMO;Departamento de Engenharia de Materiais
116;863a4793-10b0-4b6b-ae50-5f6884d159c5;EFEITO DE TERRAS RARAS NA CARACTERISTICA ELETRICA-MICROESTRUTURAL DE ZIRCONIA DOPADA COM ITRIA;1992;COMPLETO;Departamento de Engenharia de Materiais
117;863a4793-10b0-4b6b-ae50-5f6884d159c5;EFFECT OF SILCATE ADDITION ON TEH MICROSTRUCTURE OF PEROVSKITE ELECTODES;2000;RESUMO;Departamento de Engenharia de Materiais
118;863a4793-10b0-4b6b-ae50-5f6884d159c5;MICROSTUCTURE OF ER2O3 DOPED ALUMINA-FELSDAPAR-KAOLIN PORCELAIN;2000;RESUMO;Departamento de Engenharia de Materiais
119;863a4793-10b0-4b6b-ae50-5f6884d159c5;EFFECT OF THE ADDITION AND THE TIME OF LANDING IN THE DEVELOPMENT OF SPINEL MICROSTRUCTURE MGCR2O4;2000;RESUMO;Departamento de Engenharia de Materiais
120;863a4793-10b0-4b6b-ae50-5f6884d159c5;CRYSTAL GROWTH MEASUREMENTS ON A SODA-LIME-SILICA GLASS SPHERES USING FEG-SEM;2000;RESUMO;Departamento de Engenharia de Materiais
121;863a4793-10b0-4b6b-ae50-5f6884d159c5;CARACTERIZACAO ELETRICA E MICROESTRUTURAL DE MGCR2O4 DOPADOS COM TIO2;2000;COMPLETO;Departamento de Engenharia de Materiais
122;863a4793-10b0-4b6b-ae50-5f6884d159c5;ESTUDO DA INFLUENCIA DE TERRAS RARAS NA MICROESTRUTURA DE PORCELANAS DO SISTEMA ALUMINA-FLEDSPATO-CAULIM;2000;COMPLETO;Departamento de Engenharia de Materiais
123;863a4793-10b0-4b6b-ae50-5f6884d159c5;SINTESE E CARACTERIZACAO DE FILMES DE LA0,7SRO0,3MNO3 EM ZIRCONIA;2000;RESUMO;Departamento de Engenharia de Materiais
124;863a4793-10b0-4b6b-ae50-5f6884d159c5;ESTUDO DA VARIACAO DE COMPOSICAO NAS PROPRIEDADES DIELETRICAS E MICROESTRUTURAIS DE PORCELANAS DO SISTEMA ALUMINA-FELDSPATO-CAULIM;1998;RESUMO;Departamento de Engenharia de Materiais
125;863a4793-10b0-4b6b-ae50-5f6884d159c5;ESTUDO DAS CARACTERISTICAS ELETRICAS E MICROESTRUTURAIS DO SISTEMA ZRO2-Y2O3 CONTENDO IMPUREZAS TIPO TERRAS RARAS;1993;RESUMO;Departamento de Engenharia de Materiais
126;863a4793-10b0-4b6b-ae50-5f6884d159c5;PROPRIEDADES ELETRICAS DE ZIRCONIA ESTABILIZADA COM ITRIA X%;1991;RESUMO;Departamento de Engenharia de Materiais
127;863a4793-10b0-4b6b-ae50-5f6884d159c5;EFEITO DO DY2O3 E DO ER2O3 NA SINTERIZACAO VIA FASE LIQUIDA DO SISTEMA ZRO2-Y2O3;1998;COMPLETO;Departamento de Engenharia de Materiais
128;863a4793-10b0-4b6b-ae50-5f6884d159c5;PORCELANAS ELETRICAS DOPADAS COM TERRAS RARAS;2002;RESUMO;Departamento de Engenharia de Materiais
129;0ce8cbfb-d7a8-47c0-ba3b-07bef2a33820;ESTUDO DA PIROLISE DO BAGACO DE CANA DE ACUCAR;2008;RESUMO_EXPANDIDO;Departamento de Química
130;58bcb135-1f40-4b21-9588-bfc482b6d220;CARTOGRAFIAS ARTISTICAS DE CARTOARTISTAS BRASILEIROS: TECNICA, ESTETICA E REFERENCIAS;2023;COMPLETO;Departamento de Geociências
131;c3cb7928-e90a-4866-91e4-6cb55d41b216;SISTEMAS POLIMERICOS NANOESTRUTRADOS BASEADOS EM MANTAS DE NANOFIBRAS CONDUTORAS;2013;COMPLETO;Departamento de Engenharia de Materiais
132;863a4793-10b0-4b6b-ae50-5f6884d159c5;ESTUDO DA INFLUENCIA DA COMPOSICAO NAS PROPRIEDADES ELETRICAS E MECANICAS DE PORCELANAS TRIAXIAIS;2004;RESUMO;Departamento de Engenharia de Materiais
133;863a4793-10b0-4b6b-ae50-5f6884d159c5;OBTENCAO E CARACTERIZACAO DO POS DE ALFA-ALUMINA DOPADOS COM MGO;2005;RESUMO;Departamento de Engenharia de Materiais
134;863a4793-10b0-4b6b-ae50-5f6884d159c5;LEVANTAMENTO DE RESIDUOS SOLIDOS DE FUNDICAO COM VISTA A SUAS APLICACOES EM ARANJOS PRODUTIVOS LOCIAS;2005;COMPLETO;Departamento de Engenharia de Materiais
135;769fdf97-9e3e-44e8-9ed4-064ecc85e2f7;CRIOCONCENTRACAO DE SUCO DE MACA;2003;RESUMO;Departamento de Engenharia de Alimentos
136;a8a90a16-906b-4937-b651-4a76e2b36024,77510a3a-d366-449b-a179-fb102aad2a33;AVALIACAO DE UM SENSOR CAPACITIVO E SUA CORRELACAO COM A TEXTURA DO SOLO;2009;RESUMO_EXPANDIDO;Departamento de Informática
137;863a4793-10b0-4b6b-ae50-5f6884d159c5;UTILIZACAO DE LODO PROVENIENTE DAS ESTACOES DE TRATAMENTOS DE EFLUENTES (ETE) NA PRODUCAO DE CERAMICA VERMELHA;2005;RESUMO;Departamento de Engenharia de Materiais
138;863a4793-10b0-4b6b-ae50-5f6884d159c5;ESTUDO DO DESENVOLVIMENTO MICROESTRUTURAL DE PORCELANAS ALUMINOSAS;2006;RESUMO;Departamento de Engenharia de Materiais
139;863a4793-10b0-4b6b-ae50-5f6884d159c5,5731e590-3b6f-45fc-a593-169ad4216dbe;PRODUCAO DE BARBOTINAS DE ARGILAS E ALUMINAS PARA MOLDAGEM DE PECAS;1995;RESUMO;Departamento de Engenharia de Materiais
140;863a4793-10b0-4b6b-ae50-5f6884d159c5,5731e590-3b6f-45fc-a593-169ad4216dbe;ESTUDO DE DEFLOCULACAO DE ARGILA UTILIZANDO CARBONATO DE SODIO;1994;RESUMO;Departamento de Engenharia de Materiais
